Feature,Coefficient,Absolute_Importance
categorical__arrival_time_07-01-2025 06:30,0.5586144088490541,0.5586144088490541
categorical__charging_start_time_11-01-2025 03:14,0.5582107693015953,0.5582107693015953
categorical__arrival_time_11-01-2025 03:00,0.5582107693015953,0.5582107693015953
categorical__timestamp_11-01-2025 03:00,0.5582107693015953,0.5582107693015953
categorical__charging_start_time_22-03-2025 08:51,-0.5580129320570466,0.5580129320570466
categorical__arrival_time_22-03-2025 08:45,-0.5580129320570466,0.5580129320570466
categorical__timestamp_22-03-2025 08:45,-0.5580129320570459,0.5580129320570459
categorical__arrival_time_26-02-2025 23:15,-0.5579583329495124,0.5579583329495124
categorical__timestamp_26-02-2025 23:15,-0.5579583329495124,0.5579583329495124
categorical__charging_start_time_26-02-2025 23:24,-0.5579583329495124,0.5579583329495124
categorical__arrival_time_12-01-2025 04:45,0.55769795293311,0.55769795293311
categorical__timestamp_12-01-2025 04:45,0.55769795293311,0.55769795293311
categorical__charging_start_time_12-01-2025 04:57,0.55769795293311,0.55769795293311
categorical__charging_start_time_12-03-2025 23:54,-0.5570623116166884,0.5570623116166884
categorical__arrival_time_12-03-2025 23:45,-0.5570623116166884,0.5570623116166884
categorical__timestamp_12-03-2025 23:45,-0.5570623116166884,0.5570623116166884
categorical__arrival_time_26-02-2025 15:45,0.5567833775674945,0.5567833775674945
categorical__charging_start_time_26-02-2025 15:55,0.5567833775674945,0.5567833775674945
categorical__timestamp_26-02-2025 15:45,0.5567833775674945,0.5567833775674945
categorical__timestamp_04-02-2025 15:00,0.556745217677997,0.556745217677997
categorical__arrival_time_04-02-2025 15:00,0.556745217677997,0.556745217677997
categorical__charging_start_time_04-02-2025 15:08,0.556745217677997,0.556745217677997
categorical__timestamp_28-01-2025 22:00,0.5561954133500154,0.5561954133500154
categorical__charging_start_time_28-01-2025 22:05,0.5561954133500154,0.5561954133500154
categorical__arrival_time_28-01-2025 22:00,0.5561954133500154,0.5561954133500154
categorical__timestamp_26-03-2025 06:15,0.556139580894322,0.556139580894322
categorical__arrival_time_26-03-2025 06:15,0.556139580894322,0.556139580894322
categorical__charging_start_time_26-03-2025 06:19,0.556139580894322,0.556139580894322
categorical__timestamp_19-02-2025 04:45,-0.5560667629965376,0.5560667629965376
categorical__arrival_time_19-02-2025 04:45,-0.5560667629965376,0.5560667629965376
categorical__charging_start_time_19-02-2025 04:55,-0.5560667629965376,0.5560667629965376
categorical__arrival_time_17-02-2025 02:30,-0.555996847006634,0.555996847006634
categorical__charging_start_time_17-02-2025 02:37,-0.555996847006634,0.555996847006634
categorical__timestamp_17-02-2025 02:30,-0.555996847006634,0.555996847006634
categorical__arrival_time_27-02-2025 17:30,0.5557979065383821,0.5557979065383821
categorical__timestamp_27-02-2025 17:30,0.5557979065383821,0.5557979065383821
categorical__charging_start_time_27-02-2025 17:33,0.5557979065383821,0.5557979065383821
categorical__charging_start_time_03-03-2025 02:05,-0.5557374125802813,0.5557374125802813
categorical__arrival_time_03-03-2025 02:00,-0.5557374125802813,0.5557374125802813
categorical__timestamp_03-03-2025 02:00,-0.5557374125802813,0.5557374125802813
categorical__timestamp_19-03-2025 16:15,-0.5553502498479826,0.5553502498479826
categorical__arrival_time_19-03-2025 16:15,-0.5553502498479826,0.5553502498479826
categorical__charging_start_time_19-03-2025 16:26,-0.5553502498479826,0.5553502498479826
categorical__timestamp_08-02-2025 00:45,-0.5553356713868289,0.5553356713868289
categorical__arrival_time_08-02-2025 00:45,-0.5553356713868289,0.5553356713868289
categorical__charging_start_time_08-02-2025 00:57,-0.5553356713868289,0.5553356713868289
categorical__charging_start_time_09-01-2025 18:11,-0.5552132922610504,0.5552132922610504
categorical__arrival_time_09-01-2025 18:00,-0.5552132922610504,0.5552132922610504
categorical__timestamp_09-01-2025 18:00,-0.5552132922610504,0.5552132922610504
categorical__arrival_time_16-02-2025 15:00,-0.5548150775489903,0.5548150775489903
categorical__timestamp_16-02-2025 15:00,-0.5548150775489903,0.5548150775489903
categorical__charging_start_time_16-02-2025 15:10,-0.5548150775489903,0.5548150775489903
categorical__charging_start_time_17-03-2025 23:14,-0.5544236991369664,0.5544236991369664
categorical__timestamp_17-03-2025 23:00,-0.5544236991369664,0.5544236991369664
categorical__arrival_time_17-03-2025 23:00,-0.5544236991369664,0.5544236991369664
categorical__charging_start_time_26-03-2025 20:37,0.5537715841621889,0.5537715841621889
categorical__timestamp_26-03-2025 20:30,0.5537715841621889,0.5537715841621889
categorical__arrival_time_26-03-2025 20:30,0.5537715841621889,0.5537715841621889
categorical__timestamp_23-03-2025 08:45,-0.5532914614418765,0.5532914614418765
categorical__charging_start_time_23-03-2025 08:53,-0.5532914614418765,0.5532914614418765
categorical__arrival_time_23-03-2025 08:45,-0.5532914614418765,0.5532914614418765
categorical__charging_start_time_22-03-2025 23:34,-0.5530822090651878,0.5530822090651878
categorical__timestamp_22-03-2025 23:30,-0.5530822090651878,0.5530822090651878
categorical__arrival_time_22-03-2025 23:30,-0.5530822090651878,0.5530822090651878
categorical__timestamp_15-03-2025 05:15,-0.5530449910226729,0.5530449910226729
categorical__arrival_time_15-03-2025 05:15,-0.5530449910226729,0.5530449910226729
categorical__charging_start_time_15-03-2025 05:21,-0.5530449910226729,0.5530449910226729
categorical__charging_start_time_07-02-2025 22:19,0.553023537033605,0.553023537033605
categorical__timestamp_07-02-2025 22:15,0.553023537033605,0.553023537033605
categorical__arrival_time_07-02-2025 22:15,0.553023537033605,0.553023537033605
categorical__arrival_time_23-01-2025 03:30,0.5528418818158194,0.5528418818158194
categorical__charging_start_time_23-01-2025 03:32,0.5528418818158194,0.5528418818158194
categorical__timestamp_23-01-2025 03:30,0.5528418818158194,0.5528418818158194
categorical__charging_start_time_03-03-2025 01:23,-0.5528365803755716,0.5528365803755716
categorical__timestamp_03-03-2025 01:15,-0.5528365803755716,0.5528365803755716
categorical__arrival_time_03-03-2025 01:15,-0.5528365803755716,0.5528365803755716
categorical__timestamp_22-02-2025 13:45,0.552654520560512,0.552654520560512
categorical__arrival_time_22-02-2025 13:45,0.552654520560512,0.552654520560512
categorical__charging_start_time_22-02-2025 13:54,0.552654520560512,0.552654520560512
categorical__timestamp_06-01-2025 00:30,0.5525318785760548,0.5525318785760548
categorical__arrival_time_06-01-2025 00:30,0.5525318785760548,0.5525318785760548
categorical__charging_start_time_06-01-2025 00:30,0.5525318785760548,0.5525318785760548
categorical__arrival_time_05-01-2025 09:15,-0.552347329896808,0.552347329896808
categorical__timestamp_05-01-2025 09:15,-0.552347329896808,0.552347329896808
categorical__charging_start_time_05-01-2025 09:24,-0.552347329896808,0.552347329896808
categorical__arrival_time_22-03-2025 21:30,-0.5523471160551963,0.5523471160551963
categorical__timestamp_22-03-2025 21:30,-0.5523471160551963,0.5523471160551963
categorical__charging_start_time_22-03-2025 21:42,-0.5523471160551963,0.5523471160551963
categorical__timestamp_17-02-2025 16:45,0.552042087120231,0.552042087120231
categorical__charging_start_time_17-02-2025 16:56,0.552042087120231,0.552042087120231
categorical__arrival_time_17-02-2025 16:45,0.552042087120231,0.552042087120231
categorical__timestamp_06-02-2025 17:30,-0.5520335417303345,0.5520335417303345
categorical__arrival_time_06-02-2025 17:30,-0.5520335417303345,0.5520335417303345
categorical__charging_start_time_06-02-2025 17:41,-0.5520335417303345,0.5520335417303345
categorical__charging_start_time_22-03-2025 16:10,0.5520093215087089,0.5520093215087089
categorical__arrival_time_22-03-2025 16:00,0.5520093215087089,0.5520093215087089
categorical__timestamp_22-03-2025 16:00,0.5520093215087089,0.5520093215087089
categorical__charging_start_time_02-01-2025 00:22,0.5519250593937053,0.5519250593937053
categorical__arrival_time_02-01-2025 00:15,0.5519250593937053,0.5519250593937053
categorical__timestamp_02-01-2025 00:15,0.5519250593937053,0.5519250593937053
categorical__arrival_time_26-01-2025 02:45,-0.5513627328679095,0.5513627328679095
categorical__charging_start_time_26-01-2025 02:56,-0.5513627328679095,0.5513627328679095
categorical__timestamp_26-01-2025 02:45,-0.5513627328679095,0.5513627328679095
categorical__timestamp_24-02-2025 11:15,0.5513428659116116,0.5513428659116116
categorical__arrival_time_24-02-2025 11:15,0.5513428659116116,0.5513428659116116
categorical__charging_start_time_24-02-2025 11:17,0.5513428659116116,0.5513428659116116
categorical__charging_start_time_05-03-2025 07:42,-0.5508360090670197,0.5508360090670197
categorical__timestamp_05-03-2025 07:30,-0.5508360090670197,0.5508360090670197
categorical__arrival_time_05-03-2025 07:30,-0.5508360090670197,0.5508360090670197
categorical__charging_start_time_31-01-2025 12:39,-0.550712804795187,0.550712804795187
categorical__timestamp_31-01-2025 12:30,-0.550712804795187,0.550712804795187
categorical__arrival_time_31-01-2025 12:30,-0.550712804795187,0.550712804795187
categorical__timestamp_24-01-2025 04:45,-0.5505304410274088,0.5505304410274088
categorical__arrival_time_24-01-2025 04:45,-0.5505304410274088,0.5505304410274088
categorical__charging_start_time_24-01-2025 04:56,-0.5505304410274088,0.5505304410274088
categorical__arrival_time_20-02-2025 21:30,0.5502509655277548,0.5502509655277548
categorical__charging_start_time_20-02-2025 21:36,0.5502509655277548,0.5502509655277548
categorical__timestamp_20-02-2025 21:30,0.5502509655277548,0.5502509655277548
categorical__arrival_time_02-01-2025 06:30,0.55023689827854,0.55023689827854
categorical__charging_start_time_02-01-2025 06:36,0.55023689827854,0.55023689827854
categorical__timestamp_02-01-2025 06:30,0.55023689827854,0.55023689827854
categorical__charging_start_time_19-03-2025 03:09,0.55016698669084,0.55016698669084
categorical__arrival_time_19-03-2025 03:00,0.55016698669084,0.55016698669084
categorical__timestamp_19-03-2025 03:00,0.55016698669084,0.55016698669084
categorical__charging_start_time_14-02-2025 09:41,-0.5499605767264658,0.5499605767264658
categorical__arrival_time_14-02-2025 09:30,-0.5499605767264658,0.5499605767264658
categorical__timestamp_14-02-2025 09:30,-0.5499605767264658,0.5499605767264658
categorical__timestamp_16-03-2025 14:15,-0.5497556356990871,0.5497556356990871
categorical__arrival_time_16-03-2025 14:15,-0.5497556356990871,0.5497556356990871
categorical__charging_start_time_16-03-2025 14:23,-0.5497556356990871,0.5497556356990871
categorical__charging_start_time_07-01-2025 13:58,0.5497383989479334,0.5497383989479334
categorical__timestamp_07-01-2025 13:45,0.5497383989479334,0.5497383989479334
categorical__arrival_time_07-01-2025 13:45,0.5497383989479334,0.5497383989479334
categorical__charging_start_time_21-02-2025 08:43,0.5496295577874477,0.5496295577874477
categorical__timestamp_21-02-2025 08:30,0.5496295577874477,0.5496295577874477
categorical__arrival_time_21-02-2025 08:30,0.5496295577874477,0.5496295577874477
categorical__charging_start_time_15-02-2025 23:26,0.5494359101150983,0.5494359101150983
categorical__arrival_time_15-02-2025 23:15,0.5494359101150983,0.5494359101150983
categorical__timestamp_15-02-2025 23:15,0.5494359101150983,0.5494359101150983
categorical__charging_start_time_14-02-2025 00:23,-0.5493601611919845,0.5493601611919845
categorical__timestamp_14-02-2025 00:15,-0.5493601611919845,0.5493601611919845
categorical__arrival_time_14-02-2025 00:15,-0.5493601611919845,0.5493601611919845
categorical__charging_start_time_31-01-2025 10:05,-0.5490901561617276,0.5490901561617276
categorical__arrival_time_31-01-2025 10:00,-0.5490901561617276,0.5490901561617276
categorical__timestamp_31-01-2025 10:00,-0.5490901561617276,0.5490901561617276
categorical__timestamp_30-01-2025 19:15,0.5489883971867116,0.5489883971867116
categorical__arrival_time_30-01-2025 19:15,0.5489883971867116,0.5489883971867116
categorical__charging_start_time_30-01-2025 19:25,0.5489883971867116,0.5489883971867116
categorical__charging_start_time_11-02-2025 01:00,0.5488084444823331,0.5488084444823331
categorical__timestamp_11-02-2025 01:00,0.5488084444823331,0.5488084444823331
categorical__arrival_time_11-02-2025 01:00,0.5488084444823331,0.5488084444823331
categorical__arrival_time_04-03-2025 19:00,-0.5487420051639054,0.5487420051639054
categorical__charging_start_time_04-03-2025 19:03,-0.5487420051639054,0.5487420051639054
categorical__timestamp_04-03-2025 19:00,-0.5487420051639054,0.5487420051639054
categorical__charging_start_time_07-02-2025 06:39,0.5486955728333628,0.5486955728333628
categorical__arrival_time_07-02-2025 06:30,0.5486955728333628,0.5486955728333628
categorical__timestamp_07-02-2025 06:30,0.5486955728333628,0.5486955728333628
categorical__charging_start_time_26-01-2025 08:39,0.5485768871102694,0.5485768871102694
categorical__timestamp_26-01-2025 08:30,0.5485768871102694,0.5485768871102694
categorical__arrival_time_26-01-2025 08:30,0.5485768871102694,0.5485768871102694
categorical__arrival_time_26-02-2025 01:15,-0.5484632834713701,0.5484632834713701
categorical__charging_start_time_26-02-2025 01:28,-0.5484632834713701,0.5484632834713701
categorical__timestamp_26-02-2025 01:15,-0.5484632834713701,0.5484632834713701
categorical__timestamp_28-03-2025 08:30,0.5480471681856347,0.5480471681856347
categorical__charging_start_time_28-03-2025 08:38,0.5480471681856347,0.5480471681856347
categorical__arrival_time_28-03-2025 08:30,0.5480471681856347,0.5480471681856347
categorical__arrival_time_09-01-2025 00:00,-0.5476765064482,0.5476765064482
categorical__charging_start_time_09-01-2025 00:11,-0.5476765064482,0.5476765064482
categorical__timestamp_09-01-2025 00:00,-0.5476765064482,0.5476765064482
categorical__timestamp_20-02-2025 12:30,0.5476582508150327,0.5476582508150327
categorical__charging_start_time_20-02-2025 12:43,0.5476582508150327,0.5476582508150327
categorical__arrival_time_20-02-2025 12:30,0.5476582508150327,0.5476582508150327
categorical__charging_start_time_20-02-2025 04:51,-0.5475652731776548,0.5475652731776548
categorical__timestamp_20-02-2025 04:45,-0.5475652731776548,0.5475652731776548
categorical__arrival_time_20-02-2025 04:45,-0.5475652731776548,0.5475652731776548
categorical__charging_start_time_23-01-2025 10:35,-0.547545705799733,0.547545705799733
categorical__timestamp_23-01-2025 10:30,-0.547545705799733,0.547545705799733
categorical__arrival_time_23-01-2025 10:30,-0.547545705799733,0.547545705799733
categorical__charging_start_time_28-02-2025 04:32,0.5473992395660386,0.5473992395660386
categorical__timestamp_28-02-2025 04:30,0.5473992395660386,0.5473992395660386
categorical__arrival_time_28-02-2025 04:30,0.5473992395660386,0.5473992395660386
categorical__charging_start_time_15-02-2025 22:07,0.5472398872846379,0.5472398872846379
categorical__arrival_time_15-02-2025 22:00,0.5472398872846379,0.5472398872846379
categorical__timestamp_15-02-2025 22:00,0.5472398872846379,0.5472398872846379
categorical__arrival_time_31-01-2025 20:00,-0.546922563371382,0.546922563371382
categorical__charging_start_time_31-01-2025 20:02,-0.546922563371382,0.546922563371382
categorical__timestamp_31-01-2025 20:00,-0.546922563371382,0.546922563371382
categorical__timestamp_23-02-2025 20:15,0.5467847607736724,0.5467847607736724
categorical__charging_start_time_23-02-2025 20:26,0.5467847607736724,0.5467847607736724
categorical__arrival_time_23-02-2025 20:15,0.5467847607736724,0.5467847607736724
categorical__arrival_time_02-02-2025 00:15,-0.5467307265035144,0.5467307265035144
